X,Y,id
-0.37480239,53.77908247,1
-0.396221567,53.7305511,2
-0.296607499,53.76152692,3
-0.3344529,53.74871507,4
-0.401468333,53.73107563,5
-0.356935907,53.76856932,6
-0.395717735,53.73116754,7
-0.334169619,53.7505303,8
-0.33832324,53.74644804,9
-0.336351678,53.7467487,10
-0.356287943,53.7688665,11
-0.394640982,53.73196541,12
-0.3947031,53.73201077,13
-0.39390448,53.73254167,14
-0.354879342,53.76590634,15
-0.33791777,53.74771627,16
-0.368565799,53.78870194,17
-0.338002723,53.74714366,18
-0.393861346,53.7325904,19
-0.325429752,53.81129858,20
-0.337751892,53.74719495,21
-0.325729923,53.80830183,22
-0.297746698,53.75506008,23
-0.375778177,53.78962908,24
-0.351498749,53.7637311,25
-0.32474803,53.80882614,26
-0.393904568,53.73427207,27
-0.373735075,53.79055044,28
-0.336793399,53.74826082,29
-0.35160681,53.76387693,30
-0.296045962,53.75456315,31
-0.375145353,53.79057359,32
-0.3363984,53.74697204,33
-0.296668862,53.75499103,34
-0.355463826,53.76448803,35
-0.396506271,53.74468402,36
-0.296261765,53.75394474,37
-0.335466126,53.7439707,38
-0.3017838,53.77819237,39
-0.40317547,53.74577474,40
-0.372977819,53.78558777,41
-0.403140568,53.746109,42
-0.337838689,53.74398533,43
-0.371927638,53.78618799,44
-0.338068909,53.74410685,45
-0.402249967,53.74615029,46
-0.335377168,53.74411038,47
-0.299318461,53.77963765,48
-0.376541283,53.78628893,49
-0.299233387,53.77567934,50
-0.352186647,53.76092186,51
-0.338593053,53.74484262,52
-0.403128938,53.74654096,53
-0.298701672,53.77968193,54
-0.358166639,53.76117424,55
-0.402219301,53.74683431,56
-0.328688873,53.80736273,57
-0.327855333,53.80833517,58
-0.356943019,53.80411848,59
-0.33546578,53.74563855,60
-0.353148262,53.80413523,61
-0.338917821,53.74635302,62
-0.403114937,53.7474272,63
-0.353388693,53.80399955,64
-0.352833589,53.76205002,65
-0.334713416,53.73808716,66
-0.377585805,53.78871034,67
-0.357302418,53.7621447,68
-0.302307806,53.75821167,69
-0.301853839,53.75762866,70
-0.356953286,53.80419553,71
-0.376911819,53.78534943,72
-0.30204645,53.75917097,73
-0.39591456,53.74962275,74
-0.301613735,53.75797621,75
-0.336508232,53.73965204,76
-0.376667138,53.78462017,77
-0.338842802,53.7395929,78
-0.354990003,53.75346844,79
-0.354355984,53.75433879,80
-0.301564669,53.75769606,81
-0.375474903,53.78258364,82
-0.329910538,53.80373766,83
-0.355789954,53.75399947,84
-0.376555436,53.78226562,85
-0.300061387,53.75989268,86
-0.396440753,53.74989568,87
-0.334618745,53.74067154,88
-0.355828281,53.75419576,89
-0.402362701,53.75013975,90
-0.33421196,53.74061855,91
-0.356026508,53.75503164,92
-0.301424582,53.77396224,93
-0.334559247,53.7413485,94
-0.330141787,53.80542419,95
-0.397346551,53.75097835,96
-0.306198469,53.77401419,97
-0.396567213,53.75076027,98
