,id,pt_lat,pt_lng,pano_id,r_lat,r_lng,year,month
0,1039.0,53.73489015,-2.723272448,deEMkK-YRHVMXW5pBKPUbQ,53.7348875863,-2.72331048789,2009.0,5.0
1,1039.0,53.73489015,-2.723272448,4tiyH8amUtVhrOkgnsiX2g,53.734885744,-2.72332644027,2015.0,8.0
2,1039.0,53.73489015,-2.723272448,BvEBMI3IV5iHi6-Ur02AvQ,53.734872945,-2.7233349124,2016.0,7.0
3,1039.0,53.73489015,-2.723272448,BvEBMI3IV5iHi6-Ur02AvQ,53.734872945,-2.7233349124,,
4,1039.0,53.73489015,-2.723272448,vospuZvOiu_rmew8RbcQ6A,53.7348258376,-2.72339121913,,
5,1039.0,53.73489015,-2.723272448,B_7oCCaHP7wFthBXxceMMA,53.7349640517,-2.72322292481,,
6,1039.0,53.73489015,-2.723272448,-lLBf7EBfo4Vg6c8oQgQ6Q,53.7347809936,-2.72344187192,,
7,1039.0,53.73489015,-2.723272448,z95yvQwFBz4CtYuortEY0A,53.7347062633,-2.72352310595,,
8,1039.0,53.73489015,-2.723272448,EEByQzZuVG__vEkFT0YCBQ,53.734484187,-2.72374847122,,
9,1039.0,53.73489015,-2.723272448,uNmOQ_Fqy8912wWZ1Z0g-g,53.7347833607,-2.72375813761,,
10,1039.0,53.73489015,-2.723272448,3Mh9DxkJfKQfXV07qpzJ1Q,53.7344470851,-2.72378313016,,
11,1039.0,53.73489015,-2.723272448,GplWeAiFI9CeNHnK6OvxzA,53.7346244133,-2.72360578591,,
12,1039.0,53.73489015,-2.723272448,J9Wh3AKPsnyBVw7rBhtE-Q,53.7352241007,-2.72294108898,,
13,1039.0,53.73489015,-2.723272448,sNj8eQ1N-BMXoewfxrJTJQ,53.7345572761,-2.72367609855,,
14,1039.0,53.73489015,-2.723272448,b_5x77SeTGnFgUGPr1-Qtg,53.7359375182,-2.72331960048,,
15,1039.0,53.73489015,-2.723272448,XczigLDfnbQBa_lFiJVEyQ,53.735136387,-2.72302948665,,
16,1039.0,53.73489015,-2.723272448,WVa_PB1nfAhC0g8I2vmV-Q,53.7353088021,-2.72285494711,,
17,1039.0,53.73489015,-2.723272448,s6-FndC-NQHRRmL2y_EPTQ,53.7350495658,-2.72312270682,,
18,1039.0,53.73489015,-2.723272448,lc73sXUUvJcT2YwXLAE39A,53.7359989675,-2.72291913057,,
19,1039.0,53.73489015,-2.723272448,dWykhdBQjPVq6GhlLByV9g,53.7355182222,-2.72265083821,,
20,1039.0,53.73489015,-2.723272448,FdQnQwDBYb0SsF1xMYxFqA,53.7354349961,-2.72272972157,,
21,1039.0,53.73489015,-2.723272448,YaB1NYiG-NS8wgjp0BfmxQ,53.7353887541,-2.72254674859,,
22,1039.0,53.73489015,-2.723272448,rcGVzUtNcZcFH60jOUsK5Q,53.7353744585,-2.72241470462,,
23,1039.0,53.73489015,-2.723272448,X-34fHdZHABfcFWhdxe-hA,53.7360289993,-2.72304599037,,
24,1039.0,53.73489015,-2.723272448,OGJ8xuGYcvLnE42gBQOjow,53.7356036596,-2.72257289061,,
25,1039.0,53.73489015,-2.723272448,2cpp7nTTGbfmPS48iCpwzQ,53.7353603681,-2.72226513926,,
26,1039.0,53.73489015,-2.723272448,Qjf28a7MmqKEDHcbVDu_Fw,53.7353547869,-2.72178457219,,
27,1039.0,53.73489015,-2.723272448,-RwVJoL6h0B8qEvzvSnEaA,53.735964418,-2.72277221672,,
28,1039.0,53.73489015,-2.723272448,aEOiNcLDE4A6LcjzrHtZWg,53.733939377,-2.7246891484,,
29,1039.0,53.73489015,-2.723272448,aXS8fkOhgeH2IrdnXrebKQ,53.7340149793,-2.72480530754,,
30,1039.0,53.73489015,-2.723272448,g8sINdonCLkP9EWbjOHWNA,53.7340891111,-2.72491425613,,
31,1039.0,53.73489015,-2.723272448,h97_bl80e_gb4iz-yH9-kQ,53.7359368172,-2.72230540811,,
32,1039.0,53.73489015,-2.723272448,HyXpow_2HTg3uLUSQIpsXA,53.7360643152,-2.72221873697,,
33,1039.0,53.73489015,-2.723272448,tr3oxit7VbC0VX-Ujh2-kg,53.7340117066,-2.724248003,,
34,1039.0,53.73489015,-2.723272448,bm8K0A9PlDk6Ol-PBWlUkw,53.7346006728,-2.72526378644,,
35,1039.0,53.73489015,-2.723272448,jJkE0cdr8xCNKk-k2dU15A,53.734512168,-2.72527032924,,
36,1039.0,53.73489015,-2.723272448,TvtKg39S2MDHleFvcdyJnQ,53.7364147495,-2.72198887011,,
37,1039.0,53.73489015,-2.723272448,8h3Jpq7RDv-l3jBNp1n3jA,53.7357700649,-2.72243059076,,
38,1039.0,53.73489015,-2.723272448,jeg5Pl2kFUqRgcMdnbdu6w,53.7353483572,-2.72162780286,,
39,1039.0,53.73489015,-2.723272448,YLzDZU712OHeL52jZTSPwQ,53.7359244892,-2.72260197908,,
40,1039.0,53.73489015,-2.723272448,tG_zHn9jqACB_J0F1LOR9A,53.7358733007,-2.72244091079,,
41,1039.0,53.73489015,-2.723272448,VS52mlb5rm-yAnsOWzluew,53.7356877687,-2.7224990018,,
42,1039.0,53.73489015,-2.723272448,_Nmbi3g6gyZ76vkbUzIT7Q,53.7353588335,-2.72210607744,,
43,1039.0,53.73489015,-2.723272448,JJRyyAHpRl6NovvSiag_7A,53.7341700884,-2.72406357233,,
44,1039.0,53.73489015,-2.723272448,VYZ9oOel75mzR-tLcMzZ8w,53.7341647599,-2.72503483836,,
45,1039.0,53.73489015,-2.723272448,8_un-OaU5DRJxpXUE1Zn_Q,53.735385929,-2.72270295403,,
46,1039.0,53.73489015,-2.723272448,16CY8MwYpa6ALIP29AaPxg,53.7336817564,-2.72368623582,,
47,1039.0,53.73489015,-2.723272448,x_xiAHDJx5SO08f7Qzqq7w,53.7337423292,-2.72380107841,,
48,1039.0,53.73489015,-2.723272448,XufqRcGxAxk1trxKviVSiA,53.7334687125,-2.72505219349,,
49,1039.0,53.73489015,-2.723272448,7WXkNMkFGSG-MhWYxb6hCg,53.7336655587,-2.72475220674,,
50,1039.0,53.73489015,-2.723272448,Kdvus5De0TXPrBUFIaZkhQ,53.7336007203,-2.72484857842,,
51,1039.0,53.73489015,-2.723272448,mZgQbm8Q-pt4ipaIrVbckw,53.7338355398,-2.72450829318,,
52,1039.0,53.73489015,-2.723272448,vFqq1OQA4Z_ma7HSA_LJGg,53.7335348383,-2.72494851201,,
53,1039.0,53.73489015,-2.723272448,Q6wuTm4XTbTP_vis1btQbw,53.734090767,-2.7241525033,,
54,1039.0,53.73489015,-2.723272448,ND2iqcjkSfnAKiPyGFtvPw,53.733870558,-2.72445781883,,
55,1039.0,53.73489015,-2.723272448,Dd00r4vlyaq4ReyjvfHACg,53.7339399613,-2.7243546898,,
56,1039.0,53.73489015,-2.723272448,2ZIyv0bqxq8FLRqVGyROOg,53.7342894311,-2.72393289706,,
57,1039.0,53.73489015,-2.723272448,L0NMmt0O0oM6Th4b1rfeVQ,53.7343296882,-2.72389167201,,
58,1039.0,53.73489015,-2.723272448,AD2_bP4GKNcL9arIjII-YA,53.7352485027,-2.72388982499,,
59,1039.0,53.73489015,-2.723272448,5uA5i-qQTIES_tvusV65RA,53.7352718777,-2.72374767158,,
60,1039.0,53.73489015,-2.723272448,olJQw0Phr2_Xf4ONQM4svg,53.7343030798,-2.72342369043,,
61,1039.0,53.73489015,-2.723272448,7r89kqzYmiHda_FBcIpUEg,53.7343519664,-2.72357537229,,
62,1039.0,53.73489015,-2.723272448,JS7AFCl7qMC7VB8BYzL5Qw,53.7343676456,-2.72368770366,,
63,1039.0,53.73489015,-2.723272448,lvjMBkJmX-1VaC8ndJBQtg,53.7347611749,-2.7235878954,,
64,1040.0,53.77867693,-2.703736916,1AzjQK8AIG3VtkYbe-a81A,53.7787375668,-2.7037700643,2009,5
65,1040.0,53.77867693,-2.703736916,oZS4oAMr6-OIaGcijzNAHw,53.7787508624,-2.70377467728,2012,9
66,1040.0,53.77867693,-2.703736916,p_cbVsWyFgnGA8v2Bs9f2Q,53.778723225,-2.70377284112,2012,10
67,1040.0,53.77867693,-2.703736916,wlj-UMDLNnEYdJXnHfNBtA,53.7787307324,-2.70377865633,2015,8
68,1040.0,53.77867693,-2.703736916,wlj-UMDLNnEYdJXnHfNBtA,53.7787307324,-2.70377865633,,
69,1040.0,53.77867693,-2.703736916,2WA_K7-Z4y_PAXdvRRMQxw,53.7787739633,-2.70379417704,,
70,1040.0,53.77867693,-2.703736916,iNXreIZ6GpSX58ldCdJBiQ,53.7787111414,-2.70363433028,,
71,1040.0,53.77867693,-2.703736916,x0q_XE_tWtt8Eq631zS5YA,53.7788595581,-2.70382589898,,
72,1040.0,53.77867693,-2.703736916,10j31fGWWjW65hiucsnELA,53.7787383606,-2.70345229371,,
73,1040.0,53.77867693,-2.703736916,0i_bb9RY8VcpMbadXn_nNg,53.7784335993,-2.70307441437,,
74,1040.0,53.77867693,-2.703736916,xAksq6X4ZacUahVhixqWsQ,53.7781170412,-2.70275475369,,
75,1040.0,53.77867693,-2.703736916,7UqChbMq2Vvm-tvY1e8jFQ,53.778127453,-2.70260454165,,
76,1040.0,53.77867693,-2.703736916,hj7DshrdLCzihoySTKvblQ,53.7781376311,-2.70245585573,,
77,1040.0,53.77867693,-2.703736916,UVH9MwKkbOkgsZSBxi20tQ,53.7780365149,-2.70286161856,,
78,1040.0,53.77867693,-2.703736916,1Z5G2jZvHUrIKjOlarX8vQ,53.7779411456,-2.70283654091,,
79,1040.0,53.77867693,-2.703736916,Fh4m2SzSMEud2uL25927cg,53.7785400099,-2.70370988615,,
80,1040.0,53.77867693,-2.703736916,VZXVsjeblQQp1kJkAjpuZg,53.7789300343,-2.70155052096,,
81,1040.0,53.77867693,-2.703736916,Uvt-SJyuR07AutSZTDlo8g,53.7778514197,-2.7028085461,,
82,1040.0,53.77867693,-2.703736916,BEuYBsnEkEca2nlpUBvgLQ,53.7788198787,-2.70147527882,,
83,1040.0,53.77867693,-2.703736916,h-52vaiPjkYX0bzdnG9yaQ,53.7781482182,-2.70230630115,,
84,1040.0,53.77867693,-2.703736916,fGcIA__WL3nHsZgm06J69A,53.7777539373,-2.70278247641,,
85,1040.0,53.77867693,-2.703736916,NI2zeJ3q7cyNsHnlL5DXsA,53.7787334573,-2.70146728846,,
86,1040.0,53.77867693,-2.703736916,I6kMjOrpCB2GzNyJWeKyZQ,53.7781593899,-2.70215368187,,
87,1040.0,53.77867693,-2.703736916,RulWxXkeJYIamfCi7vLMOw,53.7776509425,-2.7027574273,,
88,1040.0,53.77867693,-2.703736916,2kBVYlzkm2WE_oPeUQBkgg,53.7781713646,-2.70199753284,,
89,1040.0,53.77867693,-2.703736916,7M93Ihh5UPucQvElSFp01A,53.7789454192,-2.70385736382,,
90,1040.0,53.77867693,-2.703736916,tRLZzw4UkJsSCEXCU_gWQQ,53.7781836823,-2.70184056533,,
91,1040.0,53.77867693,-2.703736916,5hu0LzhT7PVtonmxD5uHtg,53.778638607,-2.70374562973,,
92,1040.0,53.77867693,-2.703736916,rWBhOgNYL5y8V-hq1yp4xw,53.7784407216,-2.70367385695,,
93,1040.0,53.77867693,-2.703736916,wB1hBO3l7nmGIYN71NglRg,53.7788867907,-2.70329658635,,
94,1040.0,53.77867693,-2.703736916,Io4yxEBqi6b_iqYqgV4A4g,53.7787807673,-2.70330542328,,
95,1040.0,53.77867693,-2.703736916,mmgQLg0tJ8FPgU5Uh5DFdw,53.7790297938,-2.70388923837,,
96,1040.0,53.77867693,-2.703736916,oHnZiV8DC04Xcv1IdjUG_Q,53.7792021834,-2.70394449543,,
97,1040.0,53.77867693,-2.703736916,eVvTd2Yhv1HOPs6jGPSh0g,53.7791139668,-2.70391843794,,
98,1040.0,53.77867693,-2.703736916,-wuj-9U9IxVifEB1W4VmSQ,53.7790472863,-2.70315685542,,
99,1040.0,53.77867693,-2.703736916,RA3TBB7ZMqf5V8UDeS6iuw,53.7783320494,-2.70363330564,,
100,1040.0,53.77867693,-2.703736916,8FoA8MTFO49LeFAeAxKFTg,53.7790117079,-2.70323523839,,
101,1040.0,53.77867693,-2.703736916,lRnCtkx4cwM5_xdr_AKx0g,53.7789284622,-2.70329238696,,
102,1040.0,53.77867693,-2.703736916,MwOVDLNqc1xyUYeMsVjt8A,53.7792921519,-2.70396725776,,
103,1040.0,53.77867693,-2.703736916,71huTrVu2XIFjicgG8jbhg,53.7793799338,-2.70398745638,,
104,1040.0,53.77867693,-2.703736916,jkxo92Zfaog2VfnOWqIcoQ,53.7787008768,-2.703252474,,
105,1040.0,53.77867693,-2.703736916,akp8jVOb22RNVykMWOkzEw,53.7780657094,-2.70351365246,,
106,1040.0,53.77867693,-2.703736916,ToCw_mZJrf4j4BZ47XJZFA,53.7780557599,-2.7036707697,,
107,1040.0,53.77867693,-2.703736916,etv8Woo7oriTifqyInDrkg,53.7794656722,-2.70400696294,,
108,1040.0,53.77867693,-2.703736916,x0hxLnDK_jiDhnMQ-PSmzg,53.7780707373,-2.70343664833,,
109,1040.0,53.77867693,-2.703736916,N6T5nVCD9UdtIHjtBpDMvg,53.7790632991,-2.70298058234,,
110,1040.0,53.77867693,-2.703736916,BcrA1f853Q5-YXz6DZSJow,53.7797923486,-2.70408616661,,
111,1040.0,53.77867693,-2.703736916,4hnfDTqBxag7lx-9HXpzyA,53.7797407275,-2.70400810856,,
112,1040.0,53.77867693,-2.703736916,vLtCOsyW-lYUWf-iw3Nnew,53.7781095792,-2.70357506765,,
113,1040.0,53.77867693,-2.703736916,wpxHyGLKtIriBD5SPmOR7w,53.7796180818,-2.70404534977,,
114,1040.0,53.77867693,-2.703736916,DGzI_wxoWNLd65z-hHLIsw,53.7782111521,-2.70358671106,,
115,1040.0,53.77867693,-2.703736916,d82zLKPOgRPHcAYeJFkZ3A,53.7786067999,-2.70322084263,,
116,1040.0,53.77867693,-2.703736916,VHjiLEk3rUz71J0hueTd0A,53.778516842,-2.70318999217,,
117,1040.0,53.77867693,-2.703736916,zqIYxokWCEvQbGnRs0oYpQ,53.77875704,-2.70334050466,,
118,1041.0,53.66592459,-2.632935887,lUZk_2lOjEGcggFBSywZXA,53.6659474551,-2.63250218707,2009,6
119,1041.0,53.66592459,-2.632935887,50Iwv6P8NGWCWUFwFZfFmw,53.6659653278,-2.63248852715,2009,9
120,1041.0,53.66592459,-2.632935887,NVNobLbIGyljHmMv0cOjBg,53.6659734553,-2.63251595505,2015,8
121,1041.0,53.66592459,-2.632935887,oyLBFALDGy5v4pRQ0HWfvg,53.6659386145,-2.63251735593,2016,7
122,1041.0,53.66592459,-2.632935887,oyLBFALDGy5v4pRQ0HWfvg,53.6659386145,-2.63251735593,,
123,1041.0,53.66592459,-2.632935887,fVh5OM5vRm3OLi15rLmsCg,53.6660248591,-2.63251734704,,
124,1041.0,53.66592459,-2.632935887,H0Ub1Sx1SxgdMicX9WtL7w,53.6661419259,-2.63251551496,,
125,1041.0,53.66592459,-2.632935887,0ZPE6n-UB7s0vnDh-ie18Q,53.6661941564,-2.63229739627,,
126,1041.0,53.66592459,-2.632935887,HTWmd4oXAGENjsuUEtcWWA,53.6662413465,-2.63229647123,,
127,1041.0,53.66592459,-2.632935887,hqmNAevWrzJw7OqUVGbYxw,53.666334225,-2.63229470686,,
128,1041.0,53.66592459,-2.632935887,Y57jmWk21HNfd1rpA88ITQ,53.6661277334,-2.63228794492,,
129,1041.0,53.66592459,-2.632935887,mBSgLMW51tnm3EMCPG_WDQ,53.6661243983,-2.63211632728,,
130,1041.0,53.66592459,-2.632935887,c8NGXL51a6_Aq4XtnsRgTQ,53.6664245845,-2.63229579926,,
131,1041.0,53.66592459,-2.632935887,-zZDSNCWp6nE_nO-qWfX9Q,53.6665157685,-2.63230449176,,
132,1041.0,53.66592459,-2.632935887,Fs_8k6cIIqj35gFVBDee3w,53.6665648053,-2.63231317835,,
133,1041.0,53.66592459,-2.632935887,Ixf1CSoxusDmezFbfC7fkQ,53.6667521075,-2.63324801343,,
134,1041.0,53.66592459,-2.632935887,wlptxt7iF9rvyjStyVezcw,53.6667627605,-2.63309185558,,
135,1041.0,53.66592459,-2.632935887,BDvzg9cfX2bozLLgu7leYA,53.6667960969,-2.63293292273,,
136,1041.0,53.66592459,-2.632935887,nCBeo2wsy82xhIRqL3Rjsg,53.666764085,-2.63347089084,,
137,1041.0,53.66592459,-2.632935887,9VcnbULZGvedHk8SblF9qw,53.6667529792,-2.63332448886,,
138,1041.0,53.66592459,-2.632935887,zJa197wsZb-cw21aLaeNCg,53.6668472998,-2.6327853079,,
139,1041.0,53.66592459,-2.632935887,n67fdmji7cyRXbzIyvSLeQ,53.66678082,-2.63362486989,,
140,1041.0,53.66592459,-2.632935887,yiIvVTBmMeXZ02ESLElegQ,53.6664813543,-2.63242337574,,
141,1041.0,53.66592459,-2.632935887,46gzMOrLUlTklSu--gZQAw,53.6669076377,-2.63255122413,,
142,1041.0,53.66592459,-2.632935887,0Lz67uiGT2ksmgcbsK1PFw,53.6669539027,-2.6325152534,,
143,1041.0,53.66592459,-2.632935887,U-UFt2vofMvRxzyUttj-DQ,53.6670393062,-2.63245105888,,
144,1041.0,53.66592459,-2.632935887,YBwqPslJw9ONhjurDCP-WQ,53.6668180741,-2.63394699639,,
145,1041.0,53.66592459,-2.632935887,fyFN1jP8MX_-QwjhoqaSeA,53.6667993887,-2.63378604027,,
146,1041.0,53.66592459,-2.632935887,tVlIQ2ibyZiKRgAwEvVUCg,53.6673364311,-2.63224730009,,
147,1041.0,53.66592459,-2.632935887,Uq-0qC2b-sOtJIiBBvGgzw,53.667245671,-2.6322462821,,
148,1041.0,53.66592459,-2.632935887,5d0T7wbGQfJ6WRrDToGrEw,53.6652014867,-2.63240206156,,
149,1041.0,53.66592459,-2.632935887,PtVSRKPfR4lP1kgC40kH8Q,53.6652477022,-2.63240750898,,
150,1041.0,53.66592459,-2.632935887,xuykXTKmPkTh1yLCxIuMiQ,53.6674267495,-2.63224598587,,
151,1041.0,53.66592459,-2.632935887,BedFzrBfq2iEcwqNrYPOkg,53.6650050383,-2.63043437882,,
152,1041.0,53.66592459,-2.632935887,isZIT9e1tzhhHRcVMTMSHg,53.6675354233,-2.63238614541,,
153,1041.0,53.66592459,-2.632935887,bpiB1pMOx5rER35QwhNNsg,53.6677704533,-2.63233265334,,
154,1041.0,53.66592459,-2.632935887,e105oEvWb8EtOvIfproGaQ,53.6678575221,-2.63230835298,,
155,1041.0,53.66592459,-2.632935887,6qXTV94NUf3p6ivQ9maG3w,53.6663889383,-2.63240844249,,
156,1041.0,53.66592459,-2.632935887,jUVDjHaCX7LJv41AXisJOg,53.6651369114,-2.63052404854,,
157,1041.0,53.66592459,-2.632935887,zy-jQ_ADAQdlaDAn-3rq5Q,53.6651901804,-2.63064865471,,
158,1041.0,53.66592459,-2.632935887,3AxMTVHe5kj2KuVj8kqCrQ,53.6652496026,-2.63079230051,,
159,1041.0,53.66592459,-2.632935887,O3_lBFfVguDSf3y_TLICyw,53.665296908,-2.63092861043,,
160,1041.0,53.66592459,-2.632935887,uVpQ8jX4hPclRBwOme7Euw,53.6650217981,-2.63238674766,,
161,1041.0,53.66592459,-2.632935887,5_ZVR9rsCCTMXPnfvDOFNA,53.6653415058,-2.63242053749,,
162,1041.0,53.66592459,-2.632935887,UqAyapdPK5nhhAd8Pxz-0A,53.6666850067,-2.63329605457,,
163,1041.0,53.66592459,-2.632935887,zg_h-puXtZYdQ5RVswRcxA,53.6666660065,-2.63311742638,,
164,1041.0,53.66592459,-2.632935887,QlkNMMEbcgEksdaVAeN39w,53.6666477711,-2.63292944899,,
165,1041.0,53.66592459,-2.632935887,HHjo17gH_ND-GMe_MGSoEA,53.6666296079,-2.63274127277,,
166,1041.0,53.66592459,-2.632935887,QjhyU50_w-QEROUeSDdjig,53.66667459,-2.63259204694,,
167,1041.0,53.66592459,-2.632935887,mEQlrm3MW83Cmchdf0M0Bg,53.6668169307,-2.63261646697,,
168,1041.0,53.66592459,-2.632935887,dOv-OlC07bht5DdSmAk83g,53.6667776799,-2.63240224399,,
169,1041.0,53.66592459,-2.632935887,o18jJz0n0rJPyyV_QXC5Cg,53.6667467692,-2.63227015495,,
170,1041.0,53.66592459,-2.632935887,G-aQuhv6EeGLbZMZ-xxODw,53.6667012105,-2.63227249738,,
171,1041.0,53.66592459,-2.632935887,eqcZk1SMzQZsuG9KZQyBmg,53.6668384858,-2.63226467944,,
172,1041.0,53.66592459,-2.632935887,vGtdjwbfsf1I0bXrJY9j-w,53.6651114529,-2.63239284427,,
173,1041.0,53.66592459,-2.632935887,VooZ9F6wqhpT2M_XQaxlrg,53.6662854947,-2.6324097839,,
174,1041.0,53.66592459,-2.632935887,H7240TzKAVD5_Cg8LbYBXQ,53.6660295297,-2.631944966,,
175,1041.0,53.66592459,-2.632935887,PbWlmz2ychg1P9qQnUlEng,53.6657409194,-2.63229356198,,
176,1041.0,53.66592459,-2.632935887,u_ZAtWaozVcKA-6PQinajg,53.6656520756,-2.63228462154,,
177,1041.0,53.66592459,-2.632935887,lMJeZKRE5KjQCDIC2c8twA,53.665562626,-2.6322698307,,
178,1041.0,53.66592459,-2.632935887,FQmDEpHZc8T7FsbS2nID5Q,53.6658086894,-2.63250972869,,
179,1041.0,53.66592459,-2.632935887,v6x3wr0KMz6Omtd2AZc_cQ,53.6658505757,-2.63251321403,,
180,1041.0,53.66592459,-2.632935887,xt7c9RYNxj5o7UxEBZbyLQ,53.6654796139,-2.63244372019,,
181,1041.0,53.66592459,-2.632935887,S7jdKd2Y2EpJdfPdiIFYaQ,53.6655283222,-2.63245392576,,
182,1041.0,53.66592459,-2.632935887,dQ-ImgaXziN58TLxGo8cFw,53.665719474,-2.6324967021,,
183,1041.0,53.66592459,-2.632935887,8BnmBUvDBCk6utFrvaSzRw,53.6656273473,-2.632476682,,
184,1041.0,53.66592459,-2.632935887,xZ3vaK0Qab-wJVKNuwHsFw,53.6661626564,-2.63240903981,,
185,1041.0,53.66592459,-2.632935887,tCOKgPYH4XJD_9reQlzLrg,53.6668225126,-2.63061767056,,
186,1041.0,53.66592459,-2.632935887,PuN4TnrxUYbm3q52C3nRLg,53.6661300331,-2.63235781257,,
187,1041.0,53.66592459,-2.632935887,h79OOzampYtSmOTsuNN4EA,53.6658311109,-2.63229828736,,
188,1041.0,53.66592459,-2.632935887,ajq9Q42H95n2OS0ChTcVEw,53.6661001919,-2.63229969628,,
189,1041.0,53.66592459,-2.632935887,k9grDIGOfbfLpJfhAJoGSw,53.6660103955,-2.63230079684,,
190,1041.0,53.66592459,-2.632935887,9Aj_z32PSvDe9P_AU0juXw,53.6659211678,-2.6323003475,,
191,1042.0,53.70567766,-2.795330595,WPoaZVbezyGUdRfFm0DXZQ,53.7056162578,-2.79526034566,2009,3
192,1042.0,53.70567766,-2.795330595,WPoaZVbezyGUdRfFm0DXZQ,53.7056162578,-2.79526034566,,
193,1042.0,53.70567766,-2.795330595,G7gWsBV40vUj82OHi8x6WA,53.7055433884,-2.79526513888,,
194,1042.0,53.70567766,-2.795330595,GvUPaHLWcK6hlbzMTlXhNg,53.705716403,-2.79523905632,,
195,1042.0,53.70567766,-2.795330595,n0gmwYJdpQtgg4eALTxvvA,53.7054581289,-2.79527531842,,
196,1042.0,53.70567766,-2.795330595,g90YLLKqjY-p3ECoxagnbA,53.7057883832,-2.79501631661,,
197,1042.0,53.70567766,-2.795330595,H36ObB0k1XwxKHRhBiASsA,53.7058835998,-2.79525690804,,
198,1042.0,53.70567766,-2.795330595,RjRI1cO3ofN-JhYIVgFgKQ,53.7058004669,-2.79514881244,,
199,1042.0,53.70567766,-2.795330595,PTpBEfP2rU9L2iVTykKAgQ,53.7057886188,-2.79488304727,,
200,1042.0,53.70567766,-2.795330595,RxAMuOdQy1RA20aq_nJPPQ,53.7059778568,-2.79526487226,,
201,1042.0,53.70567766,-2.795330595,xyUb5blDIP0bcVP9jd1tqA,53.7057914951,-2.79472944827,,
202,1042.0,53.70567766,-2.795330595,PG8GD94XKB5QJskFp_JoTQ,53.7054004024,-2.79529567344,,
203,1042.0,53.70567766,-2.795330595,pS1beqTBTiAYbg6Z5s9Hqg,53.705322377,-2.7953625798,,
204,1042.0,53.70567766,-2.795330595,XpXIS8RGvEtJmZ9TZxSSaQ,53.7054118275,-2.79431769718,,
205,1042.0,53.70567766,-2.795330595,6w9jVMWyQypifdWOXzq_Wg,53.7052509291,-2.79544821971,,
206,1042.0,53.70567766,-2.795330595,a_F3riozaUVjMev_Q47jyA,53.7050109331,-2.79573212545,,
207,1042.0,53.70567766,-2.795330595,GFeHNKSDkQoiw9YkZkprpQ,53.7051534326,-2.79581701381,,
208,1042.0,53.70567766,-2.795330595,TI90ynU6qqk91vSBvfRCrA,53.705184277,-2.79596225203,,
209,1042.0,53.70567766,-2.795330595,hDmmwfkuJVIRjwvZMYskHw,53.7060664736,-2.795267909,,
210,1042.0,53.70567766,-2.795330595,3bbyJ0tz5S_BHMkyyZ1_Jw,53.7051847434,-2.79552824762,,
211,1042.0,53.70567766,-2.795330595,AO0mzUejjHAMHS0-dsVz6g,53.7048217096,-2.79579078693,,
212,1042.0,53.70567766,-2.795330595,yfaTcWaa-Y5Ou0a_frv2QQ,53.704900115,-2.79576929148,,
213,1042.0,53.70567766,-2.795330595,LuJ7Z55Oc20OQks4RrJSuw,53.7061635581,-2.79527411175,,
214,1042.0,53.70567766,-2.795330595,UJvXP1cBN2-OTDe2r6Y3Lg,53.7062346398,-2.79527932567,,
215,1042.0,53.70567766,-2.795330595,drFIJTF22cbJE_aGF3As8w,53.7051107452,-2.79565518687,,
216,1042.0,53.70567766,-2.795330595,wpDI49iYJ1HYjyIx9CtlMA,53.7047409023,-2.79581534661,,
217,1042.0,53.70567766,-2.795330595,eItN_g-26nG_oAKoUUWGfA,53.7064220833,-2.79470248514,,
218,1042.0,53.70567766,-2.795330595,nDUOT-fmXUAx8beffROPkA,53.7045774388,-2.79590360896,,
219,1042.0,53.70567766,-2.795330595,NNzZViPq8JeWyR8kO0aGBg,53.7044618165,-2.79601635282,,
220,1042.0,53.70567766,-2.795330595,LfiASrvsFuywjZ3yPCb8MQ,53.7043862126,-2.79610369101,,
221,1042.0,53.70567766,-2.795330595,BG-bTAPrXrVvpbUBq-Kr5g,53.7043105798,-2.79619330647,,
222,1042.0,53.70567766,-2.795330595,L-X6r4pPAkYacyCMJWjOFw,53.7041901473,-2.7963376101,,
223,1042.0,53.70567766,-2.795330595,xECrQneocqNyvwQEqPgq8w,53.7041726807,-2.79634010722,,
224,1042.0,53.70567766,-2.795330595,UDZwycQN1ggSDGNktUKMWw,53.7046578526,-2.79584928717,,
225,1042.0,53.70567766,-2.795330595,el5uHJMxyPOlxKQX3tSNmw,53.7052017197,-2.79612534857,,
226,1042.0,53.70567766,-2.795330595,mJOvWgiBxQ-7_OFslQW_jA,53.7052163468,-2.79628306481,,
227,1042.0,53.70567766,-2.795330595,6uGLqQ0kdEBz4OMLe8ceuA,53.7048298947,-2.79677776087,,
228,1042.0,53.70567766,-2.795330595,QlziHHt0qcddPC7SY40RkQ,53.7052646961,-2.79660537607,,
229,1042.0,53.70567766,-2.795330595,4hdoGYbMMJ2NPzoeqg7IFQ,53.7051222765,-2.79566022417,,
230,1042.0,53.70567766,-2.795330595,q9NQdUUSZsQdl92KX0C4JA,53.7052334479,-2.7964312837,,
231,1042.0,53.70567766,-2.795330595,-jMhmwrZaMUJ9cpDGkLjvQ,53.7049296914,-2.79690752383,,
232,1042.0,53.70567766,-2.795330595,yzkTlMicue4kFDwEUoefww,53.7052516566,-2.79705429498,,
233,1042.0,53.70567766,-2.795330595,jnWZpKxlebi0DuFZd2SeYA,53.705301023,-2.79674276943,,
